log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
11,"<*> close, 2242 bytes (<*> <*>) sent, 1014 bytes received, lifetime <*>",exact,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9924,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9134,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.871,12.08,8
12,"<*> close, 3504 bytes (<*> <*>) sent, 7037 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9881,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.8966,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8446,12.61,8
13,"<*> close, 335 bytes sent, 4369 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9875,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9014,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8541,12.02,8
14,"<*> close, 335 bytes sent, 4369 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9876,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9014,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8541,11.97,8
15,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.26,8
16,"<*> close, 0 bytes sent, 0 bytes received, lifetime <*>",partial,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8971,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.8847,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.875,11.77,8
17,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.11,8
18,"<*> close, 1792 bytes (<*> <*>) sent, 6591 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9751,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.8778,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8311,12.53,8
19,"<*> close, 2194 bytes (<*> <*>) sent, 11695 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9892,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9022,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8718,12.62,8
20,"<*> close, 2834 bytes (<*> <*>) sent, 1881 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9373,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.8728,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8054,12.7,8
21,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.34,8
22,"<*> close, 3547 bytes (<*> <*>) sent, 918 bytes received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9861,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9156,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8899,11.98,8
23,"<*> close, 1848 bytes (<*> <*>) sent, 2419 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9759,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9063,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8635,12.24,8
24,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.19,8
25,"<*> close, 1337 bytes (<*> <*>) sent, 4946 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9897,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.8954,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8619,12.4,8
26,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.25,8
27,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.22,8
28,"<*> close, 735 bytes sent, 184 bytes received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9739,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.9474,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9336,11.49,8
29,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.19,8
30,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.16,8
31,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.08,8
32,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.17,8
33,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.21,8
34,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.04,8
35,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.09,8
36,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.15,8
37,"<*> close, 845 bytes sent, 4814 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9799,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.8784,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8418,11.94,8
38,"<*> close, 754 bytes sent, 3108 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.987,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9083,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8841,11.98,8
39,"<*> close, 1364 bytes (<*> <*>) sent, 3597 bytes (<*> <*>) received, lifetime <*>",exact,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9932,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9084,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8762,12.3,8
40,"<*> close, 620 bytes sent, 33814 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9848,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9103,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8863,11.95,8
41,"<*> close, 4012 bytes (<*> <*>) sent, 6761 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9693,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9565,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8781,12.25,8
42,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.13,8
43,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.24,8
44,"<*> close, 781 bytes sent, 6728 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9738,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.8723,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8309,11.91,8
45,"<*> close, 3548 bytes (<*> <*>) sent, 919 bytes received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9857,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9129,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.8883,11.9,8
46,"<*> close, 494 bytes sent, 208 bytes received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9668,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.9559,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9265,11.5,8
47,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.24,8
48,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.29,8
49,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.19,8
50,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.08,8
51,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.25,8
52,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.18,8
53,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.52,8
54,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.13,8
55,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.16,8
56,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.28,8
57,"<*> close, 643 bytes sent, 3323 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9799,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9217,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.9149,11.92,8
58,"<*> close, 568 bytes sent, 156 bytes received, lifetime <*>",partial,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.9585,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9554,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9242,11.63,8
59,"<*> close, 568 bytes sent, 156 bytes received, lifetime <*>",partial,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.9765,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9554,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9242,11.46,8
60,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.19,8
61,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.03,8
62,"<*> close, 18252 bytes (<*> <*>) sent, 4768 bytes (<*> <*>) received, lifetime <*>",partial,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.9791,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.8823,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.881,12.45,8
63,"<*> close, 16089 bytes (<*> <*>) sent, 12420 bytes (<*> <*>) received, lifetime <*>",exact,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> <*> received<*> lifetime <*>",0.992,"proxy.cse.cuhk.edu.hk<*> close, 301 bytes sent, 278 bytes received, lifetime <*>",0.9242,"<*> close, <*> bytes sent<*> KB<*> <*> received<*> <*> received<*> lifetime <*>",0.9175,12.47,8
64,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.25,8
65,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.06,8
66,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.15,8
67,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.14,8
68,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.21,8
69,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.07,8
70,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.33,8
71,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.18,8
72,<*> open through proxy <*> HTTPS,exact,proxy.cse.cuhk.edu.hk<*> open through proxy proxy.cse.cuhk.edu.hk<*> HTTPS,1.0,<*> open through proxy socks.cse.cuhk.edu.hk<*> SOCKS5,0.672,tcpconn<*> error : Could not connect through proxy proxy.cse.cuhk.edu.hk<*> - Proxy closed the connection unexpectedly.,0.572,11.13,8
