log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
11,getRingerMode...,new,getRingerMode...,1.0,,0.0,,0.0,69.23,187
12,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",exact,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",1.0,"cancelNotificationLocked called,tell the app,reason = <*>",0.5343,"release:lock=<*>, flg=<*>, tag=""SCREEN_FROZEN"", name=android"", ws=null, uid=<*>, pid=<*>",0.4766,68.54,187
13,suspendAutohide,exact,suspendAutohide,1.0,cancelAutohide,0.7907,resumeSuspendedAutohide,0.771,59.75,187
14,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",exact,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",1.0,"<*> D PowerManagerService: ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",0.7294,"<*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".",0.5022,59.95,187
15,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down true canceled false,exact,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,0.9995,<*> D WindowManager: interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down <*> canceled false,0.8529,"interceptKeyBeforeQueueing: key <*> , result : <*>",0.7206,56.61,187
16,"interceptKeyBeforeQueueing: key <*> , result : <*>",exact,"interceptKeyBeforeQueueing: key <*> , result : <*>",1.0,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,0.7202,"<*> D WindowManager: interceptKeyBeforeQueueing: key <*> , result : <*>",0.7061,56.02,187
17,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",exact,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",1.0,"cancelNotificationLocked called,tell the app,reason = <*>",0.5343,"release:lock=<*>, flg=<*>, tag=""SCREEN_FROZEN"", name=android"", ws=null, uid=<*>, pid=<*>",0.4766,56.41,187
18,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",exact,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",1.0,"<*> D PowerManagerService: ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",0.7294,"<*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".",0.5022,59.35,187
19,resumeSuspendedAutohide,exact,resumeSuspendedAutohide,1.0,suspendAutohide,0.771,cancelAutohide,0.6555,55.36,187
20,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",exact,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",1.0,"cancelNotificationLocked called,tell the app,reason = <*>",0.5343,"release:lock=<*>, flg=<*>, tag=""SCREEN_FROZEN"", name=android"", ws=null, uid=<*>, pid=<*>",0.4766,56.2,187
21,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",exact,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",1.0,"<*> D PowerManagerService: ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",0.7294,"<*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".",0.5022,59.64,187
22,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,exact,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,0.9999,<*> D WindowManager: interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down <*> canceled false,0.8531,"interceptKeyBeforeQueueing: key <*> , result : <*>",0.7198,56.54,187
23,"interceptKeyBeforeQueueing: key <*> , result : <*>",exact,"interceptKeyBeforeQueueing: key <*> , result : <*>",1.0,interceptKeyTq keycode=<*> interactive=true keyguardActive=false policyFlags=<*> down false canceled false,0.7201,"<*> D WindowManager: interceptKeyBeforeQueueing: key <*> , result : <*>",0.7061,55.72,187
24,querySoundEffectsEnabled...,exact,querySoundEffectsEnabled...,1.0,playSoundEffect effectType: <*>,0.4443,<*> V AudioManager: querySoundEffectsEnabled...,0.4433,55.63,187
25,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",exact,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",1.0,"cancelNotificationLocked called,tell the app,reason = <*>",0.5343,"release:lock=<*>, flg=<*>, tag=""SCREEN_FROZEN"", name=android"", ws=null, uid=<*>, pid=<*>",0.4766,56.23,187
26,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",exact,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",1.0,"<*> D PowerManagerService: ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",0.7294,"<*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".",0.5022,59.51,187
27,"animateCollapsePanels:flags=<*>, force=false, delayed=false, mExpandedVisible=false",exact,"animateCollapsePanels:flags=<*>, force<*> delayed<*> mExpandedVisible<*>",0.9984,makeExpandedInvisible: mExpandedVisible=true,0.5227,instantCollapse,0.4281,56.47,187
28,closeQs,exact,closeQs,1.0,cancelNotificationLocked:<*>|<*>|<*>|null|<*>,0.2927,querySoundEffectsEnabled...,0.2804,54.94,187
29,cancelPeek: false,exact,cancelPeek: false,1.0,"cancelNotificationLocked,remove =<*>",0.6466,cancelNotificationLocked:<*>|<*>|<*>|null|<*>,0.627,54.91,187
30,instantCollapse,exact,instantCollapse,1.0,"animateCollapsePanels:flags=<*>, force<*> delayed<*> mExpandedVisible<*>",0.4334,onExpandingStarted,0.3329,54.77,187
31,cancelPeek: false,exact,cancelPeek: false,1.0,"cancelNotificationLocked,remove =<*>",0.6466,cancelNotificationLocked:<*>|<*>|<*>|null|<*>,0.627,54.84,187
32,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",exact,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",1.0,"cancelNotificationLocked called,tell the app,reason = <*>",0.5343,"release:lock=<*>, flg=<*>, tag=""SCREEN_FROZEN"", name=android"", ws=null, uid=<*>, pid=<*>",0.4766,56.45,187
33,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",exact,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",1.0,"<*> D PowerManagerService: ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",0.7294,"<*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".",0.5022,59.43,187
34,playSoundEffect effectType: <*>,exact,playSoundEffect effectType: <*>,1.0,<*> V AudioManager: playSoundEffect effectType: <*>,0.7282,<*> V AudioManager: querySoundEffectsEnabled...,0.5239,55.77,187
35,querySoundEffectsEnabled...,exact,querySoundEffectsEnabled...,1.0,playSoundEffect effectType: <*>,0.4443,<*> V AudioManager: querySoundEffectsEnabled...,0.4433,55.01,187
36,"START u0 {act=<*> cat=[<*>] flg=<*> cmp=<*>/.activity.SplashActivity bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>",partial,<*> I ActivityManager: START u0 {act=<*> flg=<*> cmp=<*>/.activity.SplashActivity (has extras)} from uid <*> on display <*>,0.8871,"START u0 {act=<*> cat=[<*>] flg=<*> cmp=<*>/.NotePadActivity bnds=[<*>,<*>][<*>,<*>]} from uid <*> on display <*>",0.8822,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { <*> cmp<*> extras<*> extras<*> }",0.5807,58.05,187
37,"ActivityRecord info: ActivityInfo{<*> <*>}, euid: <*>",exact,"ActivityRecord info: ActivityInfo{<*> <*>}, euid: <*>",1.0,"<*> I ActivityManager: ActivityRecord info: ActivityInfo{<*> <*>}, euid: <*>",0.8814,"ACTIVITY check resid: <*>, size=<*>",0.5581,56.42,187
38,"acquire lock=<*>, flags=<*>, tag=""*launch*"", name=android, ws=WorkSource{<*>}, uid=<*>, pid=<*>",exact,"acquire lock=<*>, flags=<*>, tag=""*launch*"", name=android, ws=WorkSource{<*>}, uid=<*>, pid=<*>",1.0,"release:lock=<*>, flg=<*>, tag=""*launch*"", name=android"", ws=WorkSource{<*>}, uid=<*>, pid=<*>",0.8405,"acquire lock=<*>, flags=<*>, tag=""WiredAccessoryManager"", name=android, ws=null, uid=<*>, pid=<*>",0.763,57.26,187
39,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",exact,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",1.0,"<*> D PowerManagerService: ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>",0.7294,"<*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".",0.5022,59.32,187
40,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",exact,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",1.0,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",0.91,"<*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".",0.8857,56.11,187
41,The change in focus caused us to need to do a layout begin,exact,The change in focus caused us to need to do a layout begin,1.0,The change in focus caused us to need to do a layout end,0.9503,<*> I WindowManager: The change in focus caused us to need to do a layout <*>,0.655,55.46,187
42,The change in focus caused us to need to do a layout end,exact,The change in focus caused us to need to do a layout end,1.0,The change in focus caused us to need to do a layout begin,0.9503,<*> I WindowManager: The change in focus caused us to need to do a layout <*>,0.6557,55.42,187
43,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=-<*>.<*>",exact,"updateClipping isOverlap<*> getTopPadding=<*>.<*>, Translation<*>",0.9981,"release:lock=<*>, flg=<*>, tag=""RILJ_ACK_WL"", name=<*>"", ws=null, uid=<*>, pid=<*>",0.4443,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",0.4262,56.51,187
44,updateDimmedActivatedHideSensitive overlap:false,exact,updateDimmedActivatedHideSensitive overlap<*>,0.9985,resumeSuspendedAutohide,0.5479,suspendAutohide,0.5116,55.95,187
45,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",exact,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",1.0,"<*> I WindowManager: Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[false], rot:[<*>]",0.4978,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",0.4857,61.04,187
46,cancelAutohide,exact,cancelAutohide,1.0,suspendAutohide,0.7907,resumeSuspendedAutohide,0.6555,55.13,187
47,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",exact,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",1.0,onNotificationVisibilityChanged called,0.6485,<*> I NotificationManager: <*> called,0.6396,55.38,187
48,setLightsOn(true),exact,setLightsOn(true),1.0,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null<*>",0.6514,"updateLightsLocked,turn off notificationLight",0.5854,55.01,187
49,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",exact,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",1.0,"<*> I WindowManager: Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[false], rot:[<*>]",0.4978,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:-<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():-<*>",0.4857,60.76,187
50,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",exact,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",1.0,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",0.8529,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.<*> (has extras) }",0.7771,57.87,187
51,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*>/.InCallActivity (has extras) }",exact,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*>/.InCallActivity (has extras) }",1.0,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.<*> (has extras) }",0.8996,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=tel:xxxxxxxxxxx flg=<*> cmp=<*>/.ChooseSubActivity (has extras) }",0.861,57.14,187
52,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.<*> (has extras) }",exact,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.<*> (has extras) }",1.0,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*>/.InCallActivity (has extras) }",0.8996,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=tel:xxxxxxxxxxx flg=<*> cmp=<*>/.ChooseSubActivity (has extras) }",0.8368,56.78,187
53,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.<*> (has extras) }",exact,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.<*> (has extras) }",1.0,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*>/.InCallActivity (has extras) }",0.8996,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=tel:xxxxxxxxxxx flg=<*> cmp=<*>/.ChooseSubActivity (has extras) }",0.8368,57.38,187
54,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=tel:xxxxxxxxxxx flg=<*> cmp=<*>/.ChooseSubActivity (has extras) }",exact,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=tel:xxxxxxxxxxx flg=<*> cmp=<*>/.ChooseSubActivity (has extras) }",1.0,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*>/.InCallActivity (has extras) }",0.861,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=tel:xxxxxxxxxxx flg=<*> cmp=<*>/.ChooseSubActivity (has extras) }",0.8481,57.0,187
55,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=file://<*>.apk typ=application<*>.android.package-archive flg=<*> cmp=<*>/.PackageInstallerActivity (has extras) }",exact,"Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=file://<*>.apk typ=application<*>.android.package-archive flg=<*> cmp=<*>/.PackageInstallerActivity (has extras) }",1.0,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=file://<*>.apk typ=application<*>.android.package-archive flg=<*> cmp=<*>/.PackageInstallerActivity (has extras) }",0.8303,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.<*> (has extras) }",0.6987,58.32,187
56,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",exact,"getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",1.0,"<*> D ActivityManager: getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",0.8022,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>},0.59,56.01,187
57,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>},exact,getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>},1.0,<*> D ActivityManager: getRecentTasks: topActivity=ComponentInfo{<*><*>.<*>},0.8818,"<*> D ActivityManager: getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",0.6316,55.54,187
58,"<*><*> <*>:<*>:<*>.<*> <*> <*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",exact,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",1.0,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { <*> cmp<*> extras<*> extras<*> }",0.873,"Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",0.8529,59.88,187
59,"<*><*> <*>:<*>:<*>.<*> <*> <*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=<*> flg=<*> cmp=<*>/.InCallActivity (has extras) }",partial,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { <*> cmp<*> extras<*> extras<*> }",0.9872,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=tel:xxxxxxxxxxx flg=<*> cmp=<*>/.ChooseSubActivity (has extras) }",0.9227,"<*> D ActivityManager: Skipping, withExcluded: false, tr.intent:Intent { flg=<*> cmp=<*>/.recents.RecentsActivity bnds=[<*>,<*>][<*>,<*>] }",0.8544,58.98,187
