log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
59,jk2_init() Found child 5480 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9706,jk2_init() Found child <*> in scoreboard slot <*>,0.8895,mod_jk child init 1 -2,0.6036,7.43,6
60,jk2_init() Found child 5479 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9814,jk2_init() Found child <*> in scoreboard slot <*>,0.8993,mod_jk child init 1 -2,0.5941,7.55,6
61,jk2_init() Found child 5481 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9724,jk2_init() Found child <*> in scoreboard slot <*>,0.8823,mod_jk child init 1 -2,0.5987,7.73,6
62,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.524,mod_jk child init 1 -2,0.3325,7.66,6
63,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.524,mod_jk child init 1 -2,0.3325,7.68,6
64,mod_jk child workerEnv in error state 8,partial,mod_jk child workerEnv in error state <*>,0.9829,mod_jk child init 1 -2,0.6456,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5065,7.08,6
65,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5236,mod_jk child init 1 -2,0.3325,7.59,6
66,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9929,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,7.14,6
67,jk2_init() Found child 5484 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9813,jk2_init() Found child <*> in scoreboard slot <*>,0.8876,mod_jk child init 1 -2,0.5916,7.53,6
68,jk2_init() Found child 5483 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9765,jk2_init() Found child <*> in scoreboard slot <*>,0.8882,mod_jk child init 1 -2,0.5947,7.42,6
69,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,7.76,6
70,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9935,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,7.22,6
71,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.67,6
72,mod_jk child workerEnv in error state 8,partial,mod_jk child workerEnv in error state <*>,0.9843,mod_jk child init 1 -2,0.6456,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5065,7.21,6
73,jk2_init() Found child 5497 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9806,jk2_init() Found child <*> in scoreboard slot <*>,0.8954,mod_jk child init 1 -2,0.5935,7.46,6
74,jk2_init() Found child 5495 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9709,jk2_init() Found child <*> in scoreboard slot <*>,0.8874,mod_jk child init 1 -2,0.5762,7.57,6
75,jk2_init() Found child 5494 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.98,jk2_init() Found child <*> in scoreboard slot <*>,0.8872,mod_jk child init 1 -2,0.5859,7.65,6
76,jk2_init() Found child 5496 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9746,jk2_init() Found child <*> in scoreboard slot <*>,0.8941,mod_jk child init 1 -2,0.5852,7.5,6
77,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5235,mod_jk child init 1 -2,0.3325,7.47,6
78,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5235,mod_jk child init 1 -2,0.3325,7.78,6
79,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9964,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.18,6
80,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9966,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.2,6
81,jk2_init() Found child 5499 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9677,jk2_init() Found child <*> in scoreboard slot <*>,0.889,mod_jk child init 1 -2,0.5707,7.45,6
82,jk2_init() Found child 5498 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9769,jk2_init() Found child <*> in scoreboard slot <*>,0.8871,mod_jk child init 1 -2,0.5845,7.37,6
83,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5236,mod_jk child init 1 -2,0.3325,7.54,6
84,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5236,mod_jk child init 1 -2,0.3325,7.55,6
85,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9935,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,7.23,6
86,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9939,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,7.28,6
87,jk2_init() Found child 5500 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9377,jk2_init() Found child <*> in scoreboard slot <*>,0.8433,mod_jk child init 1 -2,0.6158,7.33,6
88,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,7.56,6
89,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9964,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.25,6
90,jk2_init() Found child 5503 in scoreboard slot 10,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9431,jk2_init() Found child <*> in scoreboard slot <*>,0.8459,mod_jk child init 1 -2,0.6191,7.3,6
91,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,7.57,6
92,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9967,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.14,6
93,[client <*>] Directory index forbidden by rule: /var/www/html/,exact,[client <*>] Directory index forbidden by rule: /var/www/html/,1.0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.1366,mod_jk child workerEnv in error state <*>,0.1061,7.59,6
94,jk2_init() Found child 5515 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9715,jk2_init() Found child <*> in scoreboard slot <*>,0.8807,mod_jk child init 1 -2,0.621,7.46,6
95,jk2_init() Found child 5516 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9721,jk2_init() Found child <*> in scoreboard slot <*>,0.8785,mod_jk child init 1 -2,0.6126,7.29,6
96,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.44,6
97,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.57,6
98,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9969,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.33,6
99,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.997,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.1,6
100,jk2_init() Found child 5517 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9751,jk2_init() Found child <*> in scoreboard slot <*>,0.8886,mod_jk child init 1 -2,0.6137,7.43,6
101,jk2_init() Found child 5518 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9804,jk2_init() Found child <*> in scoreboard slot <*>,0.8965,mod_jk child init 1 -2,0.6084,7.49,6
102,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,8.56,6
103,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,8.05,6
104,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9972,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,9.72,6
105,jk2_init() Found child 5527 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.977,jk2_init() Found child <*> in scoreboard slot <*>,0.8887,mod_jk child init 1 -2,0.6052,8.09,6
106,jk2_init() Found child 5526 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9806,jk2_init() Found child <*> in scoreboard slot <*>,0.8949,mod_jk child init 1 -2,0.6014,8.13,6
107,jk2_init() Found child 5538 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9786,jk2_init() Found child <*> in scoreboard slot <*>,0.8893,mod_jk child init 1 -2,0.6125,7.49,6
108,jk2_init() Found child 5565 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9837,jk2_init() Found child <*> in scoreboard slot <*>,0.8993,mod_jk child init 1 -2,0.6108,8.39,6
109,jk2_init() Found child 5563 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.98,jk2_init() Found child <*> in scoreboard slot <*>,0.8931,mod_jk child init 1 -2,0.6019,7.65,6
110,jk2_init() Found child 5562 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9762,jk2_init() Found child <*> in scoreboard slot <*>,0.8956,mod_jk child init 1 -2,0.6104,7.6,6
111,jk2_init() Found child 5564 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9705,jk2_init() Found child <*> in scoreboard slot <*>,0.8806,mod_jk child init 1 -2,0.6189,7.49,6
112,jk2_init() Found child 5567 in scoreboard slot 12,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9809,jk2_init() Found child <*> in scoreboard slot <*>,0.8984,mod_jk child init 1 -2,0.6111,7.71,6
113,jk2_init() Found child 5568 in scoreboard slot 13,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9832,jk2_init() Found child <*> in scoreboard slot <*>,0.8973,mod_jk child init 1 -2,0.6081,7.7,6
114,jk2_init() Found child 5566 in scoreboard slot 10,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9754,jk2_init() Found child <*> in scoreboard slot <*>,0.8925,mod_jk child init 1 -2,0.6175,7.44,6
115,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.76,6
116,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.64,6
117,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.67,6
118,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.74,6
119,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.56,6
120,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.57,6
121,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,7.74,6
122,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9974,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.17,6
123,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9931,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,7.42,6
124,mod_jk child workerEnv in error state 8,partial,mod_jk child workerEnv in error state <*>,0.9833,mod_jk child init 1 -2,0.6456,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5065,7.28,6
125,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9971,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.17,6
126,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9973,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.2,6
127,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9974,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,7.38,6
