log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
17,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,42.05,123
18,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,38.6,123
19,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9977,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.26,123
20,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 191 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9945,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4778,DFSOutputStream ResponseProcessor exception for block <*>,0.4625,39.67,123
21,Address change detected. Old: msra-sa-41/<*>:8030 New: msra-sa-41:8030,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9911,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5605,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5101,39.04,123
22,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9973,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.18,123
23,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 192 seconds. Will retry shortly ...,partial,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9776,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4811,DFSOutputStream ResponseProcessor exception for block <*>,0.477,39.81,123
24,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,40.6,123
25,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,38.68,123
26,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9977,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.65,123
27,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 193 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9971,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4848,DFSOutputStream ResponseProcessor exception for block <*>,0.4659,39.71,123
28,Address change detected. Old: msra-sa-41/<*>:8030 New: msra-sa-41:8030,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9912,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5605,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5101,39.32,123
29,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9974,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.61,123
30,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 194 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9976,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4675,DFSOutputStream ResponseProcessor exception for block <*>,0.4599,39.7,123
31,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,40.74,123
32,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,38.53,123
33,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9977,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.38,123
34,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 195 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.998,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4772,DFSOutputStream ResponseProcessor exception for block <*>,0.4594,39.62,123
35,Address change detected. Old: msra-sa-41/<*>:8030 New: msra-sa-41:8030,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9913,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5605,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5101,38.71,123
36,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9975,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.14,123
37,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 196 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9982,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4825,DFSOutputStream ResponseProcessor exception for block <*>,0.4665,39.51,123
38,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,40.6,123
39,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,38.5,123
40,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9978,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,38.94,123
41,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 197 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9961,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4773,DFSOutputStream ResponseProcessor exception for block <*>,0.4504,40.47,123
42,Address change detected. Old: msra-sa-41/<*>:8030 New: msra-sa-41:8030,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9913,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5605,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5101,39.03,123
43,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9976,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,38.96,123
44,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 198 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9977,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4795,DFSOutputStream ResponseProcessor exception for block <*>,0.4667,39.26,123
45,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,40.73,123
46,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,38.67,123
47,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9978,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.13,123
48,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 199 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9967,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4801,DFSOutputStream ResponseProcessor exception for block <*>,0.4612,39.5,123
49,Address change detected. Old: msra-sa-41/<*>:8030 New: msra-sa-41:8030,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9913,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5605,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5101,39.55,123
50,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9976,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.37,123
51,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 200 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9973,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4769,DFSOutputStream ResponseProcessor exception for block <*>,0.4578,39.31,123
52,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,40.56,123
53,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,38.58,123
54,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9978,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.41,123
55,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 201 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9976,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4766,DFSOutputStream ResponseProcessor exception for block <*>,0.4568,39.3,123
56,Address change detected. Old: msra-sa-41/<*>:8030 New: msra-sa-41:8030,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9913,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5605,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5101,39.14,123
57,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9976,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,39.25,123
58,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 202 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.996,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4691,DFSOutputStream ResponseProcessor exception for block <*>,0.4568,39.96,123
59,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,40.98,123
60,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,38.38,123
61,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9978,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,38.85,123
62,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 203 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9974,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4728,DFSOutputStream ResponseProcessor exception for block <*>,0.4567,39.44,123
63,Address change detected. Old: msra-sa-41/<*>:8030 New: msra-sa-41:8030,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9914,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5605,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5101,39.03,123
64,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9977,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,38.92,123
65,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 204 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9975,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4803,DFSOutputStream ResponseProcessor exception for block <*>,0.4682,39.86,123
66,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,40.76,123
67,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,38.94,123
68,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9978,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,38.66,123
69,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 205 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9968,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4757,DFSOutputStream ResponseProcessor exception for block <*>,0.4564,39.15,123
70,Address change detected. Old: msra-sa-41/<*>:8030 New: msra-sa-41:8030,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9914,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5605,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5101,38.74,123
71,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,exact,Address change detected. Old: msra-sa-41/<*>:9000 New: msra-sa-41:9000,0.9977,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5578,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5195,38.76,123
72,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 206 seconds. Will retry shortly ...,exact,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> seconds. Will retry shortly ...,0.9976,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",0.4779,DFSOutputStream ResponseProcessor exception for block <*>,0.4652,39.43,123
73,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",exact,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",1.0,Connecting to ResourceManager at msra-sa-41/<*>:8030,0.5938,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,0.5046,40.34,123
74,ERROR IN CONTACTING RM.,exact,ERROR IN CONTACTING RM.,1.0,ATTEMPT_START task_<*>,0.4082,Task cleanup failed for attempt attempt_<*>,0.3952,37.82,123
