log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
31,REPORT : 7214 5150 154523 240,partial,REPORT : <*> 240,0.9263,theDayChanged <*>,0.4838,onExtend<*> 0 0 4,0.3585,24.47,72
32,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.998,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.35,72
33,onExtend:1514042091000 0 0 0,partial,onExtend<*> 0 0 4,0.9866,theDayChanged <*>,0.4326,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.3984,24.6,72
34,getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30733226,partial,getTodayTotalDetailSteps = <*>,0.9748,getTodayBasicStandardSteps= <*>,0.7472,getDiffTotalSteps= <*>,0.6495,26.32,72
35,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730,partial,getTodayTotalDetailSteps = <*>,0.9819,getTodayBasicStandardSteps= <*>,0.7221,getDiffTotalSteps= <*>,0.6006,26.2,72
36,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9847,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,25.32,72
37,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.7048,24.97,72
38,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4881,25.28,72
39,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4881,24.88,72
40,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.998,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.58,72
41,onExtend:1514042182000 0 0 5,partial,onExtend<*> 0 0 4,0.9868,theDayChanged <*>,0.4798,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.408,24.62,72
42,getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30736730,partial,getTodayTotalDetailSteps = <*>,0.975,getTodayBasicStandardSteps= <*>,0.7489,getDiffTotalSteps= <*>,0.6498,26.13,72
43,setTodayTotalDetailSteps=1514042100000##7214##549659##8661##16256##30827730,partial,getTodayTotalDetailSteps = <*>,0.977,getTodayBasicStandardSteps= <*>,0.7288,getDiffTotalSteps= <*>,0.6178,26.16,72
44,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9848,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.94,72
45,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.7049,24.83,72
46,onReceive action: android.intent.action.SCREEN_OFF,partial,onReceive action: android.intent.action.SCREEN_ON,0.9833,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7426,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.4736,25.1,72
47,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.998,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.53,72
48,onExtend:1514042205000 0 0 5,partial,onExtend<*> 0 0 4,0.9895,theDayChanged <*>,0.4771,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.4091,24.75,72
49,onExtend:1514042265000 0 0 0,partial,onExtend<*> 0 0 4,0.9769,theDayChanged <*>,0.4427,REPORT : 0 0 0 0,0.3922,24.74,72
50,onReceive action: android.intent.action.SCREEN_ON,partial,onReceive action: android.intent.action.SCREEN_ON,0.9675,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7843,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.4828,25.35,72
51,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,exact,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,1.0,onReceive action: android.intent.action.SCREEN_ON,0.7782,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.7753,25.03,72
52,flush sensor data,exact,flush sensor data,1.0,flush2DB result success,0.3924,flushTempCacheToDB by stand,0.3462,24.7,72
53,getTodayTotalDetailSteps = 1514042100000##7214##549659##8661##16256##30827730,partial,getTodayTotalDetailSteps = <*>,0.9814,getTodayBasicStandardSteps= <*>,0.7641,getDiffTotalSteps= <*>,0.6684,26.07,72
54,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905315,partial,getTodayTotalDetailSteps = <*>,0.9791,getTodayBasicStandardSteps= <*>,0.7267,getDiffTotalSteps= <*>,0.6172,26.01,72
55,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9981,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,25.71,72
56,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.985,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,25.9,72
57,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.7049,25.24,72
58,REPORT : 7214 5150 154523 240,partial,REPORT : <*> 240,0.9274,theDayChanged <*>,0.4838,onExtend<*> 0 0 4,0.3584,24.72,72
59,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9981,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.84,72
60,onExtend:1514042261000 0 0 0,partial,onExtend<*> 0 0 4,0.9783,theDayChanged <*>,0.4321,REPORT : 0 0 0 0,0.3898,24.97,72
61,"timeStamp back,extendReportTimeStamp=1514042265000",exact,timeStamp back<*>,0.9979,"saveStatData() type <*> = 1513958400000,statClient = 2,who is 1",0.407,"saveRealTimeHealthDatasStat() size = 1,totalTime = 48",0.4037,25.08,72
62,getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905315,partial,getTodayTotalDetailSteps = <*>,0.9827,getTodayBasicStandardSteps= <*>,0.7621,getDiffTotalSteps= <*>,0.669,26.15,72
63,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905625,partial,getTodayTotalDetailSteps = <*>,0.9793,getTodayBasicStandardSteps= <*>,0.7247,getDiffTotalSteps= <*>,0.6149,26.04,72
64,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9851,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.87,72
65,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.7049,44.25,72
66,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4882,25.21,72
67,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9982,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.41,72
68,onExtend:1514042262000 0 0 0,partial,onExtend<*> 0 0 4,0.979,theDayChanged <*>,0.446,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.3991,24.46,72
69,onReceive action: android.intent.action.SCREEN_OFF,partial,onReceive action: android.intent.action.SCREEN_ON,0.9824,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7426,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.4736,24.7,72
70,onReceive action: android.intent.action.SCREEN_ON,partial,onReceive action: android.intent.action.SCREEN_ON,0.9696,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7843,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.4828,24.62,72
71,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,exact,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,1.0,onReceive action: android.intent.action.SCREEN_ON,0.7786,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.7753,25.08,72
72,flush sensor data,exact,flush sensor data,1.0,flush2DB result success,0.3924,flushTempCacheToDB by stand,0.3462,24.29,72
73,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9982,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.5,72
74,getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905625,partial,getTodayTotalDetailSteps = <*>,0.9839,getTodayBasicStandardSteps= <*>,0.7593,getDiffTotalSteps= <*>,0.6654,26.07,72
75,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906310,partial,getTodayTotalDetailSteps = <*>,0.979,getTodayBasicStandardSteps= <*>,0.722,getDiffTotalSteps= <*>,0.6125,25.97,72
76,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9853,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.64,72
77,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.705,24.79,72
78,REPORT : 7214 5150 154523 240,partial,REPORT : <*> 240,0.9285,theDayChanged <*>,0.4838,onExtend<*> 0 0 4,0.3584,24.63,72
79,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9982,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.42,72
80,onExtend:1514042262000 0 0 0,partial,onExtend<*> 0 0 4,0.9791,theDayChanged <*>,0.446,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.3991,24.47,72
81,getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906310,partial,getTodayTotalDetailSteps = <*>,0.981,getTodayBasicStandardSteps= <*>,0.7561,getDiffTotalSteps= <*>,0.6654,26.22,72
82,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906710,partial,getTodayTotalDetailSteps = <*>,0.9792,getTodayBasicStandardSteps= <*>,0.7246,getDiffTotalSteps= <*>,0.6089,26.21,72
83,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9854,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.93,72
84,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.705,24.66,72
85,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.92,72
86,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,25.04,72
87,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9983,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,25.09,72
88,onExtend:1514042360000 0 0 5,partial,onExtend<*> 0 0 4,0.9814,theDayChanged <*>,0.4645,REPORT : <*> 240,0.4042,24.71,72
89,getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906710,partial,getTodayTotalDetailSteps = <*>,0.9825,getTodayBasicStandardSteps= <*>,0.7588,getDiffTotalSteps= <*>,0.6625,26.27,72
90,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31004759,partial,getTodayTotalDetailSteps = <*>,0.9784,getTodayBasicStandardSteps= <*>,0.7244,getDiffTotalSteps= <*>,0.6148,25.85,72
91,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9856,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.54,72
92,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.705,24.91,72
93,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9983,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.65,72
94,onExtend:1514042361000 0 0 0,partial,onExtend<*> 0 0 4,0.9861,theDayChanged <*>,0.4467,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.3907,25.2,72
95,getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31004759,partial,getTodayTotalDetailSteps = <*>,0.9822,getTodayBasicStandardSteps= <*>,0.757,getDiffTotalSteps= <*>,0.6622,26.0,72
96,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31005759,partial,getTodayTotalDetailSteps = <*>,0.9786,getTodayBasicStandardSteps= <*>,0.723,getDiffTotalSteps= <*>,0.6179,26.0,72
97,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9857,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.76,72
98,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.7051,24.62,72
99,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.81,72
100,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.67,72
101,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.98,72
102,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9984,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,26.13,72
103,onExtend:1514042595000 0 0 5,partial,onExtend<*> 0 0 4,0.9879,theDayChanged <*>,0.4758,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.4048,26.76,72
104,getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31005759,partial,getTodayTotalDetailSteps = <*>,0.9815,getTodayBasicStandardSteps= <*>,0.7565,getDiffTotalSteps= <*>,0.6656,26.13,72
105,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31239760,partial,getTodayTotalDetailSteps = <*>,0.9783,getTodayBasicStandardSteps= <*>,0.7319,getDiffTotalSteps= <*>,0.6142,26.19,72
106,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9858,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,25.41,72
107,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.7051,24.84,72
108,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9984,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.32,72
109,onExtend:1514042599000 0 0 0,partial,onExtend<*> 0 0 4,0.9808,theDayChanged <*>,0.4325,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.4019,24.79,72
110,getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31239760,partial,getTodayTotalDetailSteps = <*>,0.9815,getTodayBasicStandardSteps= <*>,0.7653,getDiffTotalSteps= <*>,0.6652,26.18,72
111,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31243766,partial,getTodayTotalDetailSteps = <*>,0.9804,getTodayBasicStandardSteps= <*>,0.7309,getDiffTotalSteps= <*>,0.6165,26.04,72
112,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.986,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.8,72
113,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.7051,24.85,72
114,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,25.09,72
115,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.8,72
116,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.8,72
117,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.89,72
118,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.72,72
119,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.74,72
120,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4884,24.76,72
121,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9984,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.49,72
122,onExtend:1514042944000 0 0 5,exact,onExtend<*> 0 0 4,0.9919,theDayChanged <*>,0.4891,REPORT : <*> 240,0.4104,24.76,72
123,getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31243766,partial,getTodayTotalDetailSteps = <*>,0.9813,getTodayBasicStandardSteps= <*>,0.7621,getDiffTotalSteps= <*>,0.6642,26.14,72
124,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31588757,partial,getTodayTotalDetailSteps = <*>,0.9795,getTodayBasicStandardSteps= <*>,0.7148,getDiffTotalSteps= <*>,0.5951,26.46,72
125,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9861,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.62,72
126,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateAltitudeWithCache totalAltitude=0,0.7669,calculateCaloriesWithCache totalCalories<*>,0.7052,24.55,72
127,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9985,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,0.3647,theDayChanged <*>,0.3576,24.26,72
128,onExtend:1514042945000 0 0 0,partial,onExtend<*> 0 0 4,0.9854,theDayChanged <*>,0.4502,tryToReloadTodayBasicSteps1514044800223|3786|0|0,0.4049,24.61,72
129,getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31588757,partial,getTodayTotalDetailSteps = <*>,0.9786,getTodayBasicStandardSteps= <*>,0.7457,getDiffTotalSteps= <*>,0.6459,26.19,72
130,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31589757,partial,getTodayTotalDetailSteps = <*>,0.9801,getTodayBasicStandardSteps= <*>,0.7155,getDiffTotalSteps= <*>,0.5965,26.29,72
131,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9862,calculateAltitudeWithCache totalAltitude=240,0.7021,calculateAltitudeWithCache totalAltitude=0,0.6404,24.77,72
