log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
33,First is 0x0,exact,First is <*>,1.0,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)",0.3355,"New election. My id = 1, proposed <*>",0.2743,19.97,54
34,"Notification: 1 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LEADING (my state)",partial,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)",0.9881,Have quorum of supporters; starting up and setting last processed zxid: <*>,0.4476,"New election. My id = 1, proposed <*>",0.4301,23.21,54
35,"Notification: 1 (n.leader), 0xb0000007b (n.zxid), 0x2 (n.round), LOOKING (n.state), 1 (n.sid), 0xb (n.peerEPoch), LEADING (my state)",partial,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)",0.9892,Have quorum of supporters; starting up and setting last processed zxid: <*>,0.4476,"New election. My id = 1, proposed <*>",0.4301,23.3,54
36,"Expiring session 0x14f3fdae8ba0017, timeout of 10000ms exceeded",partial,Expiring session <*> timeout of <*> exceeded,0.9833,Established session <*> with negotiated timeout <*> for client <*>,0.706,Processed session termination for sessionid: <*>,0.6535,21.17,54
37,"Expiring session 0x14f3fdae8ba000c, timeout of 10000ms exceeded",partial,Expiring session <*> timeout of <*> exceeded,0.9839,Established session <*> with negotiated timeout <*> for client <*>,0.7034,Processed session termination for sessionid: <*>,0.64,20.77,54
38,"Expiring session 0x24f3fdaf7380008, timeout of 10000ms exceeded",partial,Expiring session <*> timeout of <*> exceeded,0.9659,Established session <*> with negotiated timeout <*> for client <*>,0.6805,Processed session termination for sessionid: <*>,0.6269,20.7,54
39,Closed socket connection for client <*> which had sessionid 0x24f4a631df90002,exact,Closed socket connection for client <*> which had sessionid <*>,0.9957,Closed socket connection for client <*> (no session established for client),0.8686,Client attempting to renew session <*> at <*>,0.6167,20.55,54
40,"Expiring session 0x24f4a631df90002, timeout of 10000ms exceeded",partial,Expiring session <*> timeout of <*> exceeded,0.977,Established session <*> with negotiated timeout <*> for client <*>,0.7264,Processed session termination for sessionid: <*>,0.6327,20.87,54
41,Established session 0x24f4a631df9000e with negotiated timeout 10000 for client <*>,partial,Established session <*> with negotiated timeout <*> for client <*>,0.9769,Expiring session <*> timeout of <*> exceeded,0.7403,Client attempting to renew session <*> at <*>,0.7066,20.64,54
42,Processed session termination for sessionid: 0x34f4a63146b000f,partial,Processed session termination for sessionid: <*>,0.9894,Established session <*> with negotiated timeout <*> for client <*>,0.6672,Client attempting to renew session <*> at <*>,0.6529,20.48,54
43,Processed session termination for sessionid: 0x14f4a6318b80004,partial,Processed session termination for sessionid: <*>,0.9897,Client attempting to renew session <*> at <*>,0.6716,Established session <*> with negotiated timeout <*> for client <*>,0.6592,20.57,54
44,Accepted socket connection from <*>,exact,Accepted socket connection from <*>,1.0,Received connection request <*>,0.6767,Closed socket connection for client <*> (no session established for client),0.6361,20.18,54
45,Established session 0x24f4a631df90016 with negotiated timeout 10000 for client <*>,partial,Established session <*> with negotiated timeout <*> for client <*>,0.9813,Expiring session <*> timeout of <*> exceeded,0.7272,Client attempting to renew session <*> at <*>,0.7035,20.56,54
46,caught end of stream exception,exact,caught end of stream exception,1.0,<*> - ERROR [LearnerHandler-<*>:LearnerHandler@562] - Unexpected exception causing shutdown while sock still open,0.3761,Interrupted while waiting for message on queue,0.3684,19.95,54
47,Closed socket connection for client <*> which had sessionid 0x24f4a631df9000a,exact,Closed socket connection for client <*> which had sessionid <*>,0.9959,Closed socket connection for client <*> (no session established for client),0.8677,Established session <*> with negotiated timeout <*> for client <*>,0.6168,20.81,54
48,Closed socket connection for client <*> which had sessionid 0x24f4a631df9000b,exact,Closed socket connection for client <*> which had sessionid <*>,0.9956,Closed socket connection for client <*> (no session established for client),0.8692,Established session <*> with negotiated timeout <*> for client <*>,0.6183,21.19,54
49,Closed socket connection for client <*> which had sessionid 0x24f4a631df9001d,exact,Closed socket connection for client <*> which had sessionid <*>,0.9962,Closed socket connection for client <*> (no session established for client),0.8698,Established session <*> with negotiated timeout <*> for client <*>,0.6143,21.31,54
50,Processed session termination for sessionid: 0x14f4a6318b80019,exact,Processed session termination for sessionid: <*>,0.9935,Client attempting to renew session <*> at <*>,0.6646,Established session <*> with negotiated timeout <*> for client <*>,0.6614,21.07,54
51,Client attempting to establish new session at <*>,exact,Client attempting to establish new session at <*>,1.0,Client attempting to renew session <*> at <*>,0.6861,Established session <*> with negotiated timeout <*> for client <*>,0.6075,20.25,54
52,Connection request from old client <*>; will be dropped if server is in r-o mode,exact,Connection request from old client <*>; will be dropped if server is in r-o mode,1.0,Closed socket connection for client <*> (no session established for client),0.5625,"Have smaller server identifier, so dropping the connection: (2, 1)",0.5493,20.45,54
53,"Expiring session 0x34f4a63146b0048, timeout of 10000ms exceeded",partial,Expiring session <*> timeout of <*> exceeded,0.9716,Established session <*> with negotiated timeout <*> for client <*>,0.7398,Processed session termination for sessionid: <*>,0.6502,20.63,54
54,autopurge.purgeInterval set to 0,exact,autopurge.purgeInterval set to 0,1.0,autopurge.snapRetainCount set to 3,0.3731,maxSessionTimeout set to -1,0.3539,20.11,54
55,Reading snapshot /var/lib/zookeeper/version-2/snapshot.b00000084,exact,Reading snapshot /var/lib/zookeeper/version-2/snapshot.b00000084,1.0,Snapshotting: <*> to <*>,0.9026,"Server environment:zookeeper.version=3.4.5--1, built on <*> 17:26 GMT",0.7885,20.59,54
56,Sending DIFF,exact,Sending DIFF,1.0,Send worker leaving thread,0.261,Interrupting SendWorker,0.2527,20.11,54
57,"Expiring session 0x24f4a631df90029, timeout of 10000ms exceeded",partial,Expiring session <*> timeout of <*> exceeded,0.9796,Established session <*> with negotiated timeout <*> for client <*>,0.7305,Processed session termination for sessionid: <*>,0.6316,20.79,54
58,Processed session termination for sessionid: 0x34f4a63146b003c,exact,Processed session termination for sessionid: <*>,0.9902,Established session <*> with negotiated timeout <*> for client <*>,0.6648,Client attempting to renew session <*> at <*>,0.6472,20.34,54
59,Processed session termination for sessionid: 0x14f4a6318b8002f,partial,Processed session termination for sessionid: <*>,0.9887,Client attempting to renew session <*> at <*>,0.6699,Established session <*> with negotiated timeout <*> for client <*>,0.6619,20.55,54
60,LOOKING,exact,LOOKING,1.0,FOLLOWING,0.437,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)",0.2249,19.79,54
61,Getting a snapshot from leader,exact,Getting a snapshot from leader,1.0,Reading snapshot /var/lib/zookeeper/version-2/snapshot.b00000084,0.3858,Snapshotting: <*> to <*>,0.3209,20.13,54
62,Cannot open channel to 2 at election address <*>,exact,Cannot open channel to 2 at election address <*>,1.0,Cannot open channel to 3 at election address <*>,0.8994,My election bind port: <*>,0.5587,20.09,54
63,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), LOOKING (my state)",partial,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)",0.9841,Have quorum of supporters; starting up and setting last processed zxid: <*>,0.4184,"New election. My id = 1, proposed <*>",0.3982,23.29,54
64,"Notification: 3 (n.leader), 0x0 (n.zxid), 0x1 (n.round), LOOKING (n.state), 3 (n.sid), 0x0 (n.peerEPoch), LOOKING (my state)",partial,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), <*> (n.state), <*> (n.sid), <*> (n.peerEPoch), <*> (my state)",0.9854,Have quorum of supporters; starting up and setting last processed zxid: <*>,0.4184,"New election. My id = 1, proposed <*>",0.3982,23.32,54
65,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,20.42,54
66,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9998,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.41,54
67,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9998,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.3,54
68,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,20.07,54
69,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.83,54
70,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.83,54
71,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,20.12,54
72,Interrupting SendWorker,exact,Interrupting SendWorker,1.0,Send worker leaving thread,0.6386,Interrupted while waiting for message on queue,0.4235,19.8,54
73,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.91,54
74,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.74,54
75,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.67,54
76,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9998,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.25,54
77,Interrupting SendWorker,exact,Interrupting SendWorker,1.0,Send worker leaving thread,0.6386,Interrupted while waiting for message on queue,0.4235,19.75,54
78,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,20.04,54
79,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,20.29,54
80,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9998,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.44,54
81,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.95,54
82,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.74,54
83,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,20.0,54
84,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.76,54
85,Interrupting SendWorker,exact,Interrupting SendWorker,1.0,Send worker leaving thread,0.6386,Interrupted while waiting for message on queue,0.4235,19.66,54
86,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9998,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,19.92,54
87,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.78,54
88,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.42,54
89,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.68,54
90,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,19.98,54
91,Interrupting SendWorker,exact,Interrupting SendWorker,1.0,Send worker leaving thread,0.6386,Interrupted while waiting for message on queue,0.4235,19.71,54
92,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,20.0,54
93,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,20.0,54
94,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.9,54
95,Interrupting SendWorker,exact,Interrupting SendWorker,1.0,Send worker leaving thread,0.6386,Interrupted while waiting for message on queue,0.4235,19.87,54
96,Interrupting SendWorker,exact,Interrupting SendWorker,1.0,Send worker leaving thread,0.6386,Interrupted while waiting for message on queue,0.4235,19.81,54
97,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.96,54
98,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.44,54
99,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,20.08,54
100,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.94,54
101,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.88,54
102,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.69,54
103,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,21.89,54
104,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,20.43,54
105,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.48,54
106,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,19.85,54
107,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,19.72,54
108,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,19.94,54
109,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,20.32,54
110,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.52,54
111,Interrupting SendWorker,exact,Interrupting SendWorker,1.0,Send worker leaving thread,0.6386,Interrupted while waiting for message on queue,0.4235,19.81,54
112,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,20.02,54
113,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.82,54
114,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,20.18,54
115,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,20.59,54
116,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.86,54
117,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.91,54
118,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.89,54
119,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.82,54
120,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.78,54
121,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.82,54
122,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.84,54
123,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,20.43,54
124,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.83,54
125,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,19.8,54
126,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,19.68,54
127,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.8,54
128,Received connection request <*>,exact,Received connection request <*>,1.0,Accepted socket connection from <*>,0.6767,Connection request from old client <*>; will be dropped if server is in r-o mode,0.4974,19.81,54
129,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.6,54
130,Send worker leaving thread,exact,Send worker leaving thread,1.0,Interrupting SendWorker,0.6386,shutdown of request processor complete,0.3542,19.89,54
131,Interrupted while waiting for message on queue,exact,Interrupted while waiting for message on queue,1.0,Interrupting SendWorker,0.4235,Notification time out: <*>,0.4219,20.39,54
132,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,21.83,54
133,"Connection broken for id 188978561024, my id = 3, error =",exact,Connection broken for id <*> my id = <*> error =,0.9999,"Have smaller server identifier, so dropping the connection: (2, 1)",0.4924,Closed socket connection for client <*> which had sessionid <*>,0.4763,22.65,54
