log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
24,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,62.2,150
25,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,75.61,150
26,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,50.17,150
27,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,47.2,150
28,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,98.86,150
29,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,47.63,150
30,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,64.79,150
31,"<*> ""DELETE <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8163,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,95.87,150
32,[instance: be<*>e<*>-<*>cc<*>-<*>f<*>-<*>-<*>c<*>a<*>a<*>bc] Terminating instance,partial,[instance: <*> Terminating instance,0.9451,[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] Terminating instance,0.8672,[instance: <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Terminating instance,0.8385,64.22,150
33,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,47.86,150
34,[instance: be<*>e<*>-<*>cc<*>-<*>f<*>-<*>-<*>c<*>a<*>a<*>bc] Instance destroyed successfully.,partial,[instance: <*> Instance destroyed successfully.,0.8661,[instance: faf<*> Instance destroyed successfully.,0.8492,[instance: b<*>-fe<*>a-<*>b-b<*>cc-<*>e<*>b<*>cd<*>d] Instance destroyed successfully.,0.8481,100.56,150
35,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,64.73,150
36,[instance: be<*>e<*>-<*>cc<*>-<*>f<*>-<*>-<*>c<*>a<*>a<*>bc] Deleting instance files /var/lib/nova/instances/be<*>e<*>-<*>cc<*>-<*>f<*>-<*>-<*>c<*>a<*>a<*>bc_del,partial,[instance: <*> Deleting instance files <*>,0.9712,[instance: fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Deleting instance files /var/lib/nova/instances/fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e_del,0.887,Removing base or swap file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,0.7552,88.09,150
37,[instance: be<*>e<*>-<*>cc<*>-<*>f<*>-<*>-<*>c<*>a<*>a<*>bc] Deletion of <*>complete,partial,[instance: fecdd<*> Deletion of <*>complete,0.8845,[instance: <*> Deletion of <*>complete,0.8754,[instance: <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] Deletion of <*>complete,0.8688,59.67,150
38,[instance: be<*>e<*>-<*>cc<*>-<*>f<*>-<*>-<*>c<*>a<*>a<*>bc] Took <*>.<*> seconds to destroy the instance on the hypervisor.,partial,[instance: <*> Took <*> seconds to destroy the instance on the hypervisor.,0.968,[instance: b<*>-fe<*>a-<*>b-b<*>cc-<*>e<*>b<*>cd<*>d] Took <*> seconds to <*> the instance on the hypervisor.,0.8862,[instance: <*> Took <*> seconds to spawn the instance on the hypervisor.,0.8813,72.0,150
39,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,62.14,150
40,[instance: be<*>e<*>-<*>cc<*>-<*>f<*>-<*>-<*>c<*>a<*>a<*>bc] Took <*>.<*> seconds to deallocate network for instance.,partial,[instance: fecdd<*> Took <*> seconds to deallocate network for instance.,0.9071,[instance: <*> Took <*> seconds to deallocate network for instance.,0.8818,[instance: <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Took <*> seconds to deallocate network for instance.,0.8697,64.84,150
41,Unknown base file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,exact,Unknown base file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,1.0,Removing base or swap file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,0.8518,Base or swap file too young to remove: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,0.8448,55.58,150
42,Removable base files: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,exact,Removable base files: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,1.0,Active base files: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,0.871,Removing base or swap file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,0.8165,61.94,150
43,Removing base or swap file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,exact,Removing base or swap file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,1.0,Base or swap file too young to remove: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,0.969,Unknown base file: /var/lib/nova/instances/_base/a<*>c<*>f<*>c<*>da<*>b<*>c<*>bb<*>ac<*>e<*>,0.8518,66.18,150
44,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,72.12,150
45,HTTP exception thrown: No instances found for any event,exact,HTTP exception thrown: No instances found for any event,1.0,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.2495,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.2452,52.03,150
46,"<*> ""POST <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8163,66.1,150
47,"<*> ""POST <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8163,48.78,150
48,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,68.45,150
49,"[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",partial,"[instance: <*> Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",0.9639,"[instance: d<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",0.8788,"[instance: fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",0.8766,73.45,150
50,"[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] Total memory: <*> MB, used: <*>.<*> MB",partial,"[instance: <*> Total memory: <*> MB, used: <*> MB",0.9547,"[instance: faf<*> Total memory: <*> MB, used: <*> MB",0.8979,"[instance: d<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d] Total memory: <*> MB, used: <*> MB",0.8811,62.89,150
51,"[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] memory limit: <*>.<*> MB, free: <*>.<*> MB",partial,"[instance: <*> memory limit: <*> MB, free: <*> MB",0.954,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] memory limit: <*> MB, free: <*> MB",0.9001,"[instance: d<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d] memory limit: <*> MB, free: <*> MB",0.881,91.33,150
52,"[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] Total disk: <*> GB, used: <*>.<*> GB",partial,"[instance: <*> Total disk: <*> GB, used: <*> GB",0.9647,"[instance: b<*>ef<*>-ba<*>d-<*>ae-bf<*>a-<*>cba<*>a<*>] Total disk: <*> GB, used: <*> GB",0.8421,"[instance: <*> Total memory: <*> MB, used: <*> MB",0.7551,64.26,150
53,"[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] disk limit not specified, defaulting to unlimited",partial,"[instance: <*> disk limit not specified, defaulting to unlimited",0.9479,"[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] disk limit not specified, defaulting to unlimited",0.8887,"[instance: d<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d] disk limit not specified, defaulting to unlimited",0.8525,50.74,150
54,"[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] Total vcpu: <*> VCPU, used: <*>.<*> VCPU",partial,"[instance: <*> Total vcpu: <*> VCPU, used: <*> VCPU",0.9656,"[instance: faf<*> Total vcpu: <*> VCPU, used: <*> VCPU",0.8709,"[instance: fecdd<*>a<*>-<*>ca<*>-<*>c<*>-<*>-<*>b<*>f<*>e] Total vcpu: <*> VCPU, used: <*> VCPU",0.8697,99.18,150
55,"[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] vcpu limit not specified, defaulting to unlimited",partial,"[instance: <*> vcpu limit not specified, defaulting to unlimited",0.9662,"[instance: faf<*> vcpu limit not specified, defaulting to unlimited",0.9184,"[instance: <*>dc<*>-<*>-<*>cc-<*>e-<*>b<*>c<*>dcf] vcpu limit not specified, defaulting to unlimited",0.8959,67.46,150
56,[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] Claim successful,partial,[instance: <*> Claim successful,0.8885,[instance: <*>e<*>a-<*>fe<*>-<*>-<*>b<*>-<*>ac<*>e<*>] Claim successful,0.8674,[instance: <*>abccce-<*>d<*>f-<*>e<*>-b<*>d<*>-<*>b<*>ab<*>e<*>b<*>] Claim successful,0.8523,55.03,150
57,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,80.63,150
58,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,60.02,150
59,[instance: a<*>cf<*>-<*>bb-<*>-a<*>d-<*>c<*>ac<*>a<*>d] Creating image,partial,[instance: <*> Creating image,0.8657,[instance: <*>a<*>d<*>-<*>b<*>-<*>c<*>-b<*>-<*>a<*>cadf] Creating image,0.8471,[instance: d<*>a<*>b-<*>-<*>-bdcc-<*>b<*>d<*>d] Creating image,0.8405,63.09,150
60,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,125.96,150
61,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,53.38,150
62,[instance: be<*>e<*>-<*>cc<*>-<*>f<*>-<*>-<*>c<*>a<*>a<*>bc] VM Stopped (Lifecycle Event),partial,[instance: <*> VM Stopped (Lifecycle Event),0.9686,[instance: <*> VM Resumed (Lifecycle Event),0.9022,[instance: <*> VM Paused (Lifecycle Event),0.889,62.65,150
63,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,52.75,150
64,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,64.12,150
65,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,50.55,150
66,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,49.05,150
67,"<*> ""GET <*>HTTP<*>status: <*> len: <*> time: <*>.<*>",exact,"<*> ""GET <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",1.0,"<*> ""POST <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.8917,"<*> ""DELETE <*>HTTP<*>status: HTTP<*> len: <*> time: <*>",0.7937,119.44,150
