log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
11,data_thread() got not answer from any [Thunderbird_A4] datasource,exact,data_thread() got not answer from any <*> datasource,0.9914,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3026,asking for cache data failed,0.2979,44.47,146
12,data_thread() got not answer from any [Thunderbird_A5] datasource,partial,data_thread() got not answer from any <*> datasource,0.99,asking for cache data failed,0.299,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2859,44.75,146
13,data_thread() got not answer from any [Thunderbird_A6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9922,asking for cache data failed,0.2937,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2925,44.63,146
14,data_thread() got not answer from any [Thunderbird_A7] datasource,partial,data_thread() got not answer from any <*> datasource,0.9884,asking for cache data failed,0.2967,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2914,44.76,146
15,data_thread() got not answer from any [Thunderbird_A8] datasource,partial,data_thread() got not answer from any <*> datasource,0.988,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3072,asking for cache data failed,0.2966,44.4,146
16,data_thread() got not answer from any [Thunderbird_B1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9853,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3026,asking for cache data failed,0.2968,44.42,146
17,data_thread() got not answer from any [Thunderbird_B2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9898,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3048,asking for cache data failed,0.3018,44.77,146
18,data_thread() got not answer from any [Thunderbird_B3] datasource,partial,data_thread() got not answer from any <*> datasource,0.9893,asking for cache data failed,0.3078,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2991,44.61,146
19,data_thread() got not answer from any [Thunderbird_B4] datasource,exact,data_thread() got not answer from any <*> datasource,0.9921,asking for cache data failed,0.309,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3062,44.46,146
20,data_thread() got not answer from any [Thunderbird_B5] datasource,partial,data_thread() got not answer from any <*> datasource,0.989,asking for cache data failed,0.3083,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2909,44.54,146
21,data_thread() got not answer from any [Thunderbird_B6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9923,asking for cache data failed,0.3049,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2978,44.77,146
22,data_thread() got not answer from any [Thunderbird_B7] datasource,partial,data_thread() got not answer from any <*> datasource,0.9895,asking for cache data failed,0.3055,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2959,44.34,146
23,data_thread() got not answer from any [Thunderbird_B8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9889,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3107,asking for cache data failed,0.3075,44.62,146
24,data_thread() got not answer from any [Thunderbird_C1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9886,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2964,asking for cache data failed,0.2902,44.44,146
25,data_thread() got not answer from any [Thunderbird_C2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9799,asking for cache data failed,0.2943,<*> Connection<*> closed.<*>,0.2905,44.41,146
26,data_thread() got not answer from any [Thunderbird_C4] datasource,exact,data_thread() got not answer from any <*> datasource,0.991,asking for cache data failed,0.3033,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3027,45.2,146
27,data_thread() got not answer from any [Thunderbird_C5] datasource,partial,data_thread() got not answer from any <*> datasource,0.9891,asking for cache data failed,0.3035,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2835,45.51,146
28,data_thread() got not answer from any [Thunderbird_C6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9902,asking for cache data failed,0.297,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2907,44.57,146
29,data_thread() got not answer from any [Thunderbird_C8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9877,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3039,asking for cache data failed,0.3005,44.72,146
30,data_thread() got not answer from any [Thunderbird_D2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9764,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2995,asking for cache data failed,0.2893,44.59,146
31,data_thread() got not answer from any [Thunderbird_D4] datasource,partial,data_thread() got not answer from any <*> datasource,0.9834,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.306,asking for cache data failed,0.3035,44.51,146
32,data_thread() got not answer from any [Thunderbird_D5] datasource,partial,data_thread() got not answer from any <*> datasource,0.9874,asking for cache data failed,0.3065,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2849,44.44,146
33,data_thread() got not answer from any [Thunderbird_D6] datasource,partial,data_thread() got not answer from any <*> datasource,0.988,asking for cache data failed,0.298,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.29,44.4,146
34,data_thread() got not answer from any [Thunderbird_D7] datasource,exact,data_thread() got not answer from any <*> datasource,0.9908,asking for cache data failed,0.3009,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2937,44.55,146
35,data_thread() got not answer from any [Thunderbird_D8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9876,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3058,asking for cache data failed,0.3057,44.88,146
36,Warning: we failed to resolve data source name bn782 bn783 bn784 bn785 bn786 bn787 bn788 bn789 bn790 bn791 bn792 bn793 bn794 bn795 bn796 bn797 bn798 bn799 bn800 bn801 bn802 bn803 bn804 bn805 bn806 bn807 bn808 bn809 bn810 bn811 bn812 bn813 bn814 bn815 bn816 bn817 bn818 bn819 bn820 bn821 bn822 bn823 bn824 bn825 bn826 bn827 bn828 bn829 bn830 bn831 bn832 bn833 bn834 bn835 bn836 bn837 bn838 bn839 bn840 bn841 bn842 bn843 bn844 bn845 bn846 bn847 bn848 bn849 bn850 bn851 bn852 bn853 bn854 bn855 bn856 bn857 bn858 bn859 bn860 bn861 bn862 bn863 bn864 bn865 bn866 bn867 bn868 bn869 bn870 bn871 bn872 bn873 bn874 bn875 bn876 bn877 bn878 bn879 bn880 bn881 bn882 bn883 bn884 bn885 bn886 bn887 bn888 bn889 bn890 bn891 bn892 bn893 bn894 bn895 bn896,partial,Warning: we failed to resolve data source name <*>,0.9411,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5178,My unqualified host name <*> unknown; sleeping for retry,0.3629,63.2,146
37,Warning: we failed to resolve data source name bn910 bn911 bn912 bn913 bn914 bn915 bn916 bn917 bn918 bn919 bn920 bn921 bn922 bn923 bn924 bn925 bn926 bn927 bn928 bn929 bn930 bn931 bn932 bn933 bn934 bn935 bn936 bn937 bn938 bn939 bn940 bn941 bn942 bn943 bn944 bn945 bn946 bn947 bn948 bn949 bn950 bn951 bn952 bn953 bn954 bn955 bn956 bn957 bn958 bn959 bn960 bn961 bn962 bn963 bn964 bn965 bn966 bn967 bn968 bn969 bn970 bn971 bn972 bn973 bn974 bn975 bn976 bn977 bn978 bn979 bn980 bn981 bn982 bn983 bn984 bn985 bn986 bn987 bn988 bn989 bn990 bn991 bn992 bn993 bn994 bn995 bn996 bn997 bn998 bn999 bn1000 bn1001 bn1002 bn1003 bn1004 bn1005 bn1006 bn1007 bn1008 bn1009 bn1010 bn1011 bn1012 bn1013 bn1014 bn1015 bn1016 bn1017 bn1018 bn1019 bn1020 bn1021 bn1022 bn1023 bn1024,partial,Warning: we failed to resolve data source name <*>,0.908,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5043,Wait for ready failed before probe !,0.3661,63.03,146
38,Warning: we failed to resolve data source name cn14 cn15 cn16 cn17 cn18 cn19 cn20 cn21 cn22 cn23 cn24 cn25 cn26 cn27 cn28 cn29 cn30 cn31 cn32 cn33 cn34 cn35 cn36 cn37 cn38 cn39 cn40 cn41 cn42 cn43 cn44 cn45 cn46 cn47 cn48 cn49 cn50 cn51 cn52 cn53 cn54 cn55 cn56 cn57 cn58 cn59 cn60 cn61 cn62 cn63 cn64 cn65 cn66 cn67 cn68 cn69 cn70 cn71 cn72 cn73 cn74 cn75 cn76 cn77 cn78 cn79 cn80 cn81 cn82 cn83 cn84 cn85 cn86 cn87 cn88 cn89 cn90 cn91 cn92 cn93 cn94 cn95 cn96 cn97 cn98 cn99 cn100 cn101 cn102 cn103 cn104 cn105 cn106 cn107 cn108 cn109 cn110 cn111 cn112 cn113 cn114 cn115 cn116 cn117 cn118 cn119 cn120 cn121 cn122 cn123 cn124 cn125 cn126 cn127 cn128,partial,Warning: we failed to resolve data source name <*>,0.9291,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5584,My unqualified host name <*> unknown; sleeping for retry,0.3997,62.94,146
39,Warning: we failed to resolve data source name cn142 cn143 cn144 cn145 cn146 cn147 cn148 cn149 cn150 cn151 cn152 cn153 cn154 cn155 cn156 cn157 cn158 cn159 cn160 cn161 cn162 cn163 cn164 cn165 cn166 cn167 cn168 cn169 cn170 cn171 cn172 cn173 cn174 cn175 cn176 cn177 cn178 cn179 cn180 cn181 cn182 cn183 cn184 cn185 cn186 cn187 cn188 cn189 cn190 cn191 cn192 cn193 cn194 cn195 cn196 cn197 cn198 cn199 cn200 cn201 cn202 cn203 cn204 cn205 cn206 cn207 cn208 cn209 cn210 cn211 cn212 cn213 cn214 cn215 cn216 cn217 cn218 cn219 cn220 cn221 cn222 cn223 cn224 cn225 cn226 cn227 cn228 cn229 cn230 cn231 cn232 cn233 cn234 cn235 cn236 cn237 cn238 cn239 cn240 cn241 cn242 cn243 cn244 cn245 cn246 cn247 cn248 cn249 cn250 cn251 cn252 cn253 cn254 cn255 cn256,partial,Warning: we failed to resolve data source name <*>,0.9228,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.551,My unqualified host name <*> unknown; sleeping for retry,0.3689,63.81,146
40,Warning: we failed to resolve data source name cn270 cn271 cn272 cn273 cn274 cn275 cn276 cn277 cn278 cn279 cn280 cn281 cn282 cn283 cn284 cn285 cn286 cn287 cn288 cn289 cn290 cn291 cn292 cn293 cn294 cn295 cn296 cn297 cn298 cn299 cn300 cn301 cn302 cn303 cn304 cn305 cn306 cn307 cn308 cn309 cn310 cn311 cn312 cn313 cn314 cn315 cn316 cn317 cn318 cn319 cn320 cn321 cn322 cn323 cn324 cn325 cn326 cn327 cn328 cn329 cn330 cn331 cn332 cn333 cn334 cn335 cn336 cn337 cn338 cn339 cn340 cn341 cn342 cn343 cn344 cn345 cn346 cn347 cn348 cn349 cn350 cn351 cn352 cn353 cn354 cn355 cn356 cn357 cn358 cn359 cn360 cn361 cn362 cn363 cn364 cn365 cn366 cn367 cn368 cn369 cn370 cn371 cn372 cn373 cn374 cn375 cn376 cn377 cn378 cn379 cn380 cn381 cn382 cn383 cn384,partial,Warning: we failed to resolve data source name <*>,0.9553,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5535,My unqualified host name <*> unknown; sleeping for retry,0.3909,62.82,146
41,Warning: we failed to resolve data source name cn398 cn399 cn400 cn401 cn402 cn403 cn404 cn405 cn406 cn407 cn408 cn409 cn410 cn411 cn412 cn413 cn414 cn415 cn416 cn417 cn418 cn419 cn420 cn421 cn422 cn423 cn424 cn425 cn426 cn427 cn428 cn429 cn430 cn431 cn432 cn433 cn434 cn435 cn436 cn437 cn438 cn439 cn440 cn441 cn442 cn443 cn444 cn445 cn446 cn447 cn448 cn449 cn450 cn451 cn452 cn453 cn454 cn455 cn456 cn457 cn458 cn459 cn460 cn461 cn462 cn463 cn464 cn465 cn466 cn467 cn468 cn469 cn470 cn471 cn472 cn473 cn474 cn475 cn476 cn477 cn478 cn479 cn480 cn481 cn482 cn483 cn484 cn485 cn486 cn487 cn488 cn489 cn490 cn491 cn492 cn493 cn494 cn495 cn496 cn497 cn498 cn499 cn500 cn501 cn502 cn503 cn504 cn505 cn506 cn507 cn508 cn509 cn510 cn511 cn512,partial,Warning: we failed to resolve data source name <*>,0.9364,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5474,My unqualified host name <*> unknown; sleeping for retry,0.3901,63.25,146
42,Warning: we failed to resolve data source name cn526 cn527 cn528 cn529 cn530 cn531 cn532 cn533 cn534 cn535 cn536 cn537 cn538 cn539 cn540 cn541 cn542 cn543 cn544 cn545 cn546 cn547 cn548 cn549 cn550 cn551 cn552 cn553 cn554 cn555 cn556 cn557 cn558 cn559 cn560 cn561 cn562 cn563 cn564 cn565 cn566 cn567 cn568 cn569 cn570 cn571 cn572 cn573 cn574 cn575 cn576 cn577 cn578 cn579 cn580 cn581 cn582 cn583 cn584 cn585 cn586 cn587 cn588 cn589 cn590 cn591 cn592 cn593 cn594 cn595 cn596 cn597 cn598 cn599 cn600 cn601 cn602 cn603 cn604 cn605 cn606 cn607 cn608 cn609 cn610 cn611 cn612 cn613 cn614 cn615 cn616 cn617 cn618 cn619 cn620 cn621 cn622 cn623 cn624 cn625 cn626 cn627 cn628 cn629 cn630 cn631 cn632 cn633 cn634 cn635 cn636 cn637 cn638 cn639 cn640,partial,Warning: we failed to resolve data source name <*>,0.9469,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5638,Hash tables configured (established <*> bind <*>,0.3761,62.8,146
43,Warning: we failed to resolve data source name cn654 cn655 cn656 cn657 cn658 cn659 cn660 cn661 cn662 cn663 cn664 cn665 cn666 cn667 cn668 cn669 cn670 cn671 cn672 cn673 cn674 cn675 cn676 cn677 cn678 cn679 cn680 cn681 cn682 cn683 cn684 cn685 cn686 cn687 cn688 cn689 cn690 cn691 cn692 cn693 cn694 cn695 cn696 cn697 cn698 cn699 cn700 cn701 cn702 cn703 cn704 cn705 cn706 cn707 cn708 cn709 cn710 cn711 cn712 cn713 cn714 cn715 cn716 cn717 cn718 cn719 cn720 cn721 cn722 cn723 cn724 cn725 cn726 cn727 cn728 cn729 cn730 cn731 cn732 cn733 cn734 cn735 cn736 cn737 cn738 cn739 cn740 cn741 cn742 cn743 cn744 cn745 cn746 cn747 cn748 cn749 cn750 cn751 cn752 cn753 cn754 cn755 cn756 cn757 cn758 cn759 cn760 cn761 cn762 cn763 cn764 cn765 cn766 cn767 cn768,partial,Warning: we failed to resolve data source name <*>,0.9562,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5894,My unqualified host name <*> unknown; sleeping for retry,0.412,63.18,146
44,Warning: we failed to resolve data source name cn782 cn783 cn784 cn785 cn786 cn787 cn788 cn789 cn790 cn791 cn792 cn793 cn794 cn795 cn796 cn797 cn798 cn799 cn800 cn801 cn802 cn803 cn804 cn805 cn806 cn807 cn808 cn809 cn810 cn811 cn812 cn813 cn814 cn815 cn816 cn817 cn818 cn819 cn820 cn821 cn822 cn823 cn824 cn825 cn826 cn827 cn828 cn829 cn830 cn831 cn832 cn833 cn834 cn835 cn836 cn837 cn838 cn839 cn840 cn841 cn842 cn843 cn844 cn845 cn846 cn847 cn848 cn849 cn850 cn851 cn852 cn853 cn854 cn855 cn856 cn857 cn858 cn859 cn860 cn861 cn862 cn863 cn864 cn865 cn866 cn867 cn868 cn869 cn870 cn871 cn872 cn873 cn874 cn875 cn876 cn877 cn878 cn879 cn880 cn881 cn882 cn883 cn884 cn885 cn886 cn887 cn888 cn889 cn890 cn891 cn892 cn893 cn894 cn895 cn896,partial,Warning: we failed to resolve data source name <*>,0.9411,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5825,My unqualified host name <*> unknown; sleeping for retry,0.4249,63.86,146
45,Warning: we failed to resolve data source name cn910 cn911 cn912 cn913 cn914 cn915 cn916 cn917 cn918 cn919 cn920 cn921 cn922 cn923 cn924 cn925 cn926 cn927 cn928 cn929 cn930 cn931 cn932 cn933 cn934 cn935 cn936 cn937 cn938 cn939 cn940 cn941 cn942 cn943 cn944 cn945 cn946 cn947 cn948 cn949 cn950 cn951 cn952 cn953 cn954 cn955 cn956 cn957 cn958 cn959 cn960 cn961 cn962 cn963 cn964 cn965 cn966 cn967 cn968 cn969 cn970 cn971 cn972 cn973 cn974 cn975 cn976 cn977 cn978 cn979 cn980 cn981 cn982 cn983 cn984 cn985 cn986 cn987 cn988 cn989 cn990 cn991 cn992 cn993 cn994 cn995 cn996 cn997 cn998 cn999 cn1000 cn1001 cn1002 cn1003 cn1004 cn1005 cn1006 cn1007 cn1008 cn1009 cn1010 cn1011 cn1012 cn1013 cn1014 cn1015 cn1016 cn1017 cn1018 cn1019 cn1020 cn1021 cn1022 cn1023 cn1024,partial,Warning: we failed to resolve data source name <*>,0.9537,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.5879,My unqualified host name <*> unknown; sleeping for retry,0.4047,63.89,146
46,Warning: we failed to resolve data source name dn14 dn15 dn16 dn17 dn18 dn19 dn20 dn21 dn22 dn23 dn24 dn25 dn26 dn27 dn28 dn29 dn30 dn31 dn32 dn33 dn34 dn35 dn36 dn37 dn38 dn39 dn40 dn41 dn42 dn43 dn44 dn45 dn46 dn47 dn48 dn49 dn50 dn51 dn52 dn53 dn54 dn55 dn56 dn57 dn58 dn59 dn60 dn61 dn62 dn63 dn64 dn65 dn66 dn67 dn68 dn69 dn70 dn71 dn72 dn73 dn74 dn75 dn76 dn77 dn78 dn79 dn80 dn81 dn82 dn83 dn84 dn85 dn86 dn87 dn88 dn89 dn90 dn91 dn92 dn93 dn94 dn95 dn96 dn97 dn98 dn99 dn100 dn101 dn102 dn103 dn104 dn105 dn106 dn107 dn108 dn109 dn110 dn111 dn112 dn113 dn114 dn115 dn116 dn117 dn118 dn119 dn120 dn121 dn122 dn123 dn124 dn125 dn126 dn127 dn128,partial,Warning: we failed to resolve data source name <*>,0.8689,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.4952,My unqualified host name <*> unknown; sleeping for retry,0.3747,63.37,146
47,Warning: we failed to resolve data source name dn142 dn143 dn144 dn145 dn146 dn147 dn148 dn149 dn150 dn151 dn152 dn153 dn154 dn155 dn156 dn157 dn158 dn159 dn160 dn161 dn162 dn163 dn164 dn165 dn166 dn167 dn168 dn169 dn170 dn171 dn172 dn173 dn174 dn175 dn176 dn177 dn178 dn179 dn180 dn181 dn182 dn183 dn184 dn185 dn186 dn187 dn188 dn189 dn190 dn191 dn192 dn193 dn194 dn195 dn196 dn197 dn198 dn199 dn200 dn201 dn202 dn203 dn204 dn205 dn206 dn207 dn208 dn209 dn210 dn211 dn212 dn213 dn214 dn215 dn216 dn217 dn218 dn219 dn220 dn221 dn222 dn223 dn224 dn225 dn226 dn227 dn228 dn229 dn230 dn231 dn232 dn233 dn234 dn235 dn236 dn237 dn238 dn239 dn240 dn241 dn242 dn243 dn244 dn245 dn246 dn247 dn248 dn249 dn250 dn251 dn252 dn253 dn254 dn255 dn256,partial,Warning: we failed to resolve data source name <*>,0.8564,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.4801,My unqualified host name <*> unknown; sleeping for retry,0.362,63.3,146
48,Warning: we failed to resolve data source name dn270 dn271 dn272 dn273 dn274 dn275 dn276 dn277 dn278 dn279 dn280 dn281 dn282 dn283 dn284 dn285 dn286 dn287 dn288 dn289 dn290 dn291 dn292 dn293 dn294 dn295 dn296 dn297 dn298 dn299 dn300 dn301 dn302 dn303 dn304 dn305 dn306 dn307 dn308 dn309 dn310 dn311 dn312 dn313 dn314 dn315 dn316 dn317 dn318 dn319 dn320 dn321 dn322 dn323 dn324 dn325 dn326 dn327 dn328 dn329 dn330 dn331 dn332 dn333 dn334 dn335 dn336 dn337 dn338 dn339 dn340 dn341 dn342 dn343 dn344 dn345 dn346 dn347 dn348 dn349 dn350 dn351 dn352 dn353 dn354 dn355 dn356 dn357 dn358 dn359 dn360 dn361 dn362 dn363 dn364 dn365 dn366 dn367 dn368 dn369 dn370 dn371 dn372 dn373 dn374 dn375 dn376 dn377 dn378 dn379 dn380 dn381 dn382 dn383 dn384,partial,Warning: we failed to resolve data source name <*>,0.8332,Warning: we failed to resolve <*> name dadmin<*> dadmin<*> dadmin4,0.4464,My unqualified host name <*> unknown; sleeping for retry,0.3165,63.01,146
