log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
21,[client <*>] Directory index forbidden by rule: /var/www/html/,exact,[client <*>] Directory index forbidden by rule: /var/www/html/,1.0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.1366,mod_jk child workerEnv in error state <*>,0.1062,32.18,6
22,[client <*>] Directory index forbidden by rule: /var/www/html/,exact,[client <*>] Directory index forbidden by rule: /var/www/html/,1.0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.1366,mod_jk child workerEnv in error state <*>,0.1062,22.62,6
23,jk2_init() Found child 5404 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9532,jk2_init() Found child <*> in scoreboard slot <*>,0.8537,mod_jk child init 1 -2,0.614,24.92,6
24,jk2_init() Found child 5405 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9599,jk2_init() Found child <*> in scoreboard slot <*>,0.8694,mod_jk child init 1 -2,0.6092,33.07,6
25,jk2_init() Found child 5418 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9749,jk2_init() Found child <*> in scoreboard slot <*>,0.8861,mod_jk child init 1 -2,0.5999,25.79,6
26,jk2_init() Found child 5419 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9785,jk2_init() Found child <*> in scoreboard slot <*>,0.894,mod_jk child init 1 -2,0.5889,24.14,6
27,jk2_init() Found child 5417 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.973,jk2_init() Found child <*> in scoreboard slot <*>,0.8851,mod_jk child init 1 -2,0.588,24.74,6
28,jk2_init() Found child 5416 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9762,jk2_init() Found child <*> in scoreboard slot <*>,0.8792,mod_jk child init 1 -2,0.5977,11.4,6
29,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,30.24,6
30,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9985,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,24.68,6
31,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,25.07,6
32,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9987,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,24.91,6
33,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,33.32,6
34,mod_jk child workerEnv in error state 7,partial,mod_jk child workerEnv in error state <*>,0.9894,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,24.49,6
35,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5239,mod_jk child init 1 -2,0.3325,25.35,6
36,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9905,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,25.16,6
37,jk2_init() Found child 5426 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9668,jk2_init() Found child <*> in scoreboard slot <*>,0.8784,mod_jk child init 1 -2,0.5884,32.75,6
38,jk2_init() Found child 5425 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9798,jk2_init() Found child <*> in scoreboard slot <*>,0.8918,mod_jk child init 1 -2,0.5898,18.1,6
39,jk2_init() Found child 5428 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9797,jk2_init() Found child <*> in scoreboard slot <*>,0.8853,mod_jk child init 1 -2,0.5899,25.46,6
40,jk2_init() Found child 5429 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9822,jk2_init() Found child <*> in scoreboard slot <*>,0.9009,mod_jk child init 1 -2,0.5873,24.74,6
41,jk2_init() Found child 5430 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9662,jk2_init() Found child <*> in scoreboard slot <*>,0.8742,mod_jk child init 1 -2,0.5942,40.29,6
42,jk2_init() Found child 5434 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9728,jk2_init() Found child <*> in scoreboard slot <*>,0.8797,mod_jk child init 1 -2,0.5936,26.41,6
43,jk2_init() Found child 5433 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.975,jk2_init() Found child <*> in scoreboard slot <*>,0.8829,mod_jk child init 1 -2,0.5957,23.42,6
44,jk2_init() Found child 5435 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9791,jk2_init() Found child <*> in scoreboard slot <*>,0.8837,mod_jk child init 1 -2,0.5986,24.9,6
45,jk2_init() Found child 5432 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9705,jk2_init() Found child <*> in scoreboard slot <*>,0.8696,mod_jk child init 1 -2,0.5915,41.65,6
46,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5241,mod_jk child init 1 -2,0.3325,26.26,6
47,mod_jk child workerEnv in error state 8,partial,mod_jk child workerEnv in error state <*>,0.9812,mod_jk child init 1 -2,0.6456,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5065,23.28,6
48,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,25.36,6
49,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9917,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,38.94,6
50,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,29.44,6
51,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9976,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,24.29,6
52,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5239,mod_jk child init 1 -2,0.3325,24.29,6
53,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9922,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,33.54,6
54,jk2_init() Found child 5470 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9714,jk2_init() Found child <*> in scoreboard slot <*>,0.8811,mod_jk child init 1 -2,0.5875,24.01,6
55,jk2_init() Found child 5469 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9817,jk2_init() Found child <*> in scoreboard slot <*>,0.8946,mod_jk child init 1 -2,0.5863,24.92,6
56,jk2_init() Found child 5474 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9846,jk2_init() Found child <*> in scoreboard slot <*>,0.8939,mod_jk child init 1 -2,0.589,26.04,6
57,jk2_init() Found child 5475 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9807,jk2_init() Found child <*> in scoreboard slot <*>,0.8912,mod_jk child init 1 -2,0.6096,95.16,6
58,jk2_init() Found child 5482 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9795,jk2_init() Found child <*> in scoreboard slot <*>,0.8915,mod_jk child init 1 -2,0.5873,21.18,6
59,jk2_init() Found child 5480 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9755,jk2_init() Found child <*> in scoreboard slot <*>,0.8895,mod_jk child init 1 -2,0.6036,29.7,6
60,jk2_init() Found child 5479 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9839,jk2_init() Found child <*> in scoreboard slot <*>,0.8993,mod_jk child init 1 -2,0.5941,21.58,6
61,jk2_init() Found child 5481 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.976,jk2_init() Found child <*> in scoreboard slot <*>,0.8823,mod_jk child init 1 -2,0.5987,11.14,6
62,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.524,mod_jk child init 1 -2,0.3325,28.22,6
63,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.524,mod_jk child init 1 -2,0.3325,87.74,6
64,mod_jk child workerEnv in error state 8,partial,mod_jk child workerEnv in error state <*>,0.9829,mod_jk child init 1 -2,0.6456,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5065,22.75,6
65,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5236,mod_jk child init 1 -2,0.3325,41.42,6
66,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9929,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,17.45,6
67,jk2_init() Found child 5484 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9845,jk2_init() Found child <*> in scoreboard slot <*>,0.8876,mod_jk child init 1 -2,0.5916,20.7,6
68,jk2_init() Found child 5483 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9801,jk2_init() Found child <*> in scoreboard slot <*>,0.8882,mod_jk child init 1 -2,0.5947,88.53,6
69,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,20.29,6
70,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9935,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,28.49,6
71,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,14.57,6
72,mod_jk child workerEnv in error state 8,partial,mod_jk child workerEnv in error state <*>,0.9843,mod_jk child init 1 -2,0.6456,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5065,15.4,6
73,jk2_init() Found child 5497 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.983,jk2_init() Found child <*> in scoreboard slot <*>,0.8954,mod_jk child init 1 -2,0.5935,23.98,6
74,jk2_init() Found child 5495 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9726,jk2_init() Found child <*> in scoreboard slot <*>,0.8874,mod_jk child init 1 -2,0.5762,25.73,6
75,jk2_init() Found child 5494 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.982,jk2_init() Found child <*> in scoreboard slot <*>,0.8872,mod_jk child init 1 -2,0.5859,95.36,6
76,jk2_init() Found child 5496 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9776,jk2_init() Found child <*> in scoreboard slot <*>,0.8941,mod_jk child init 1 -2,0.5852,19.99,6
77,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5235,mod_jk child init 1 -2,0.3325,26.16,6
78,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5235,mod_jk child init 1 -2,0.3325,26.31,6
79,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9964,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,31.49,6
80,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9966,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,24.24,6
81,jk2_init() Found child 5499 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9687,jk2_init() Found child <*> in scoreboard slot <*>,0.889,mod_jk child init 1 -2,0.5707,25.01,6
82,jk2_init() Found child 5498 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9793,jk2_init() Found child <*> in scoreboard slot <*>,0.8871,mod_jk child init 1 -2,0.5845,25.02,6
83,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5236,mod_jk child init 1 -2,0.3325,95.65,6
84,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5236,mod_jk child init 1 -2,0.3325,20.58,6
85,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9935,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,29.29,6
86,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9939,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,20.43,6
87,jk2_init() Found child 5500 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9399,jk2_init() Found child <*> in scoreboard slot <*>,0.8433,mod_jk child init 1 -2,0.6158,33.71,6
88,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,24.76,6
89,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9964,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,87.52,6
90,jk2_init() Found child 5503 in scoreboard slot 10,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9439,jk2_init() Found child <*> in scoreboard slot <*>,0.8459,mod_jk child init 1 -2,0.6191,20.08,6
91,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5237,mod_jk child init 1 -2,0.3325,41.2,6
92,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9967,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,20.36,6
93,[client <*>] Directory index forbidden by rule: /var/www/html/,exact,[client <*>] Directory index forbidden by rule: /var/www/html/,1.0,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.1366,mod_jk child workerEnv in error state <*>,0.1061,12.95,6
94,jk2_init() Found child 5515 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9745,jk2_init() Found child <*> in scoreboard slot <*>,0.8807,mod_jk child init 1 -2,0.621,24.87,6
95,jk2_init() Found child 5516 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9759,jk2_init() Found child <*> in scoreboard slot <*>,0.8785,mod_jk child init 1 -2,0.6126,11.21,6
96,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,84.94,6
97,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,37.14,6
98,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9969,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,24.62,6
99,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.997,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,12.88,6
100,jk2_init() Found child 5517 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9786,jk2_init() Found child <*> in scoreboard slot <*>,0.8886,mod_jk child init 1 -2,0.6137,36.95,6
101,jk2_init() Found child 5518 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9835,jk2_init() Found child <*> in scoreboard slot <*>,0.8965,mod_jk child init 1 -2,0.6084,79.17,6
102,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,20.07,6
103,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,38.74,6
104,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9972,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,27.66,6
105,jk2_init() Found child 5527 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.98,jk2_init() Found child <*> in scoreboard slot <*>,0.8887,mod_jk child init 1 -2,0.6052,24.6,6
106,jk2_init() Found child 5526 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9837,jk2_init() Found child <*> in scoreboard slot <*>,0.8949,mod_jk child init 1 -2,0.6014,79.29,6
107,jk2_init() Found child 5538 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9816,jk2_init() Found child <*> in scoreboard slot <*>,0.8893,mod_jk child init 1 -2,0.6125,20.92,6
108,jk2_init() Found child 5565 in scoreboard slot 9,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.987,jk2_init() Found child <*> in scoreboard slot <*>,0.8993,mod_jk child init 1 -2,0.6108,38.91,6
109,jk2_init() Found child 5563 in scoreboard slot 7,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9831,jk2_init() Found child <*> in scoreboard slot <*>,0.8931,mod_jk child init 1 -2,0.6019,21.39,6
110,jk2_init() Found child 5562 in scoreboard slot 6,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9795,jk2_init() Found child <*> in scoreboard slot <*>,0.8956,mod_jk child init 1 -2,0.6104,22.4,6
111,jk2_init() Found child 5564 in scoreboard slot 8,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9746,jk2_init() Found child <*> in scoreboard slot <*>,0.8806,mod_jk child init 1 -2,0.6189,24.63,6
112,jk2_init() Found child 5567 in scoreboard slot 12,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9829,jk2_init() Found child <*> in scoreboard slot <*>,0.8984,mod_jk child init 1 -2,0.6111,11.3,6
113,jk2_init() Found child 5568 in scoreboard slot 13,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9855,jk2_init() Found child <*> in scoreboard slot <*>,0.8973,mod_jk child init 1 -2,0.6081,31.7,6
114,jk2_init() Found child 5566 in scoreboard slot 10,partial,jk2_init() Found child child<*> in scoreboard slot <*>,0.9788,jk2_init() Found child <*> in scoreboard slot <*>,0.8925,mod_jk child init 1 -2,0.6175,23.42,6
115,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,25.01,6
116,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,24.73,6
117,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,81.8,6
118,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,16.6,6
119,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,26.95,6
120,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,21.72,6
121,workerEnv.init() ok /etc/httpd/conf/workers2.properties,exact,workerEnv.init() ok /etc/httpd/conf/workers2.properties,1.0,mod_jk child workerEnv in error state <*>,0.5238,mod_jk child init 1 -2,0.3325,27.88,6
122,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9974,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,15.99,6
123,mod_jk child workerEnv in error state 7,exact,mod_jk child workerEnv in error state <*>,0.9931,mod_jk child init 1 -2,0.6508,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5226,25.17,6
124,mod_jk child workerEnv in error state 8,partial,mod_jk child workerEnv in error state <*>,0.9833,mod_jk child init 1 -2,0.6456,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5065,25.25,6
125,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9971,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,24.56,6
126,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9973,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,24.71,6
127,mod_jk child workerEnv in error state 6,exact,mod_jk child workerEnv in error state <*>,0.9974,mod_jk child init 1 -2,0.6569,workerEnv.init() ok /etc/httpd/conf/workers2.properties,0.5231,25.07,6
